file_path,tempo,time_signature,c_diatonic,note_num,note_density,average_interval,syncopation_16th,syncopation_8th
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-058-of-1024.mid,120,4/4 at 0.00 seconds,1.0,51,0.19921875,3.28,0.0,0.17647058823529413
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-059-of-1024.mid,120,4/4 at 0.00 seconds,0.7289719626168224,107,0.41796875,1.820754716981132,0.0,0.028037383177570093
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-060-of-1024.mid,120,4/4 at 0.00 seconds,1.0,78,0.3046875,4.0,0.0,0.10256410256410256
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-061-of-1024.mid,120,4/4 at 0.00 seconds,0.04054054054054054,74,0.2890625,3.2465753424657535,0.0,0.20270270270270271
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-062-of-1024.mid,120,4/4 at 0.00 seconds,0.8846153846153846,78,0.30708661417322836,2.051948051948052,0.28205128205128205,0.23076923076923078
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-063-of-1024.mid,120,4/4 at 0.00 seconds,0.4588235294117647,85,0.33203125,2.869047619047619,0.0,0.011764705882352941
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-064-of-1024.mid,120,4/4 at 0.00 seconds,0.951048951048951,143,0.55859375,3.7183098591549295,0.0979020979020979,0.0979020979020979
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-065-of-1024.mid,120,4/4 at 0.00 seconds,0.7246376811594203,69,0.26953125,5.014705882352941,0.0,0.014492753623188406
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-066-of-1024.mid,120,4/4 at 0.00 seconds,0.7910447761194029,67,0.2627450980392157,2.9393939393939394,0.0,0.0
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-067-of-1024.mid,120,4/4 at 0.00 seconds,0.5853658536585366,82,0.3203125,4.62962962962963,0.012195121951219513,0.13414634146341464
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-068-of-1024.mid,120,4/4 at 0.00 seconds,0.6451612903225806,62,0.24313725490196078,4.704918032786885,0.0,0.20967741935483872
C:\Users\arkw\GitHub\magenta\tmp\music_vae\generated\0704\hierdec-mel_16bar_sample_2024-07-04_193833-069-of-1024.mid,120,4/4 at 0.00 seconds,0.25,108,0.421875,7.299065420560748,0.0,0.046296296296296294
